,network_region,code,fueltech,capacity_registered,status,data_first_seen,lat,lon,station_name,station_code
424,SA1,TB2BL1,battery_discharging,50.0,operating,,-35.28,139.49,Tailem Bend 2,TB2SF
425,SA1,TATIARA1,distillate,1.0,operating,,-36.326977,140.73703500000002,Tataria,TATIARA
426,SA1,TEATREE1,bioenergy_biogas,1.0,retired,,,,Tea Tree Gully,TEATREE
427,SA1,SATGN1,distillate,154.0,retired,2017-10-19T23:55:00+10:00,-34.719707,138.668425,Temporary Generation North,SATGN
428,SA1,SATGS1,distillate,123.0,retired,2017-10-19T23:55:00+10:00,-35.096799,138.483997,Temporary Generation South,SATGS
429,SA1,TERMSTOR,hydro,2.0,retired,,-34.840140000000005,138.712137,Terminal,TERMSTOR
430,SA1,BLUFF1,wind,52.5,operating,2011-07-04T23:55:00+10:00,-33.3677405026772,138.79378986166,The Bluff,BLUFF
431,SA1,TORRB1,gas_steam,200.0,operating,1998-12-07T11:55:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
432,SA1,TORRB2,gas_steam,200.0,operating,1998-12-07T11:55:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
433,SA1,TORRB3,gas_steam,200.0,operating,1998-12-07T01:50:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
434,SA1,TORRA1,gas_steam,120.0,operating,1998-12-07T04:45:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
435,SA1,TORRA2,gas_steam,120.0,operating,1998-12-07T05:55:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
436,SA1,TORRA4,gas_steam,120.0,operating,1998-12-07T11:55:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
437,SA1,TORRB4,gas_steam,200.0,operating,1998-12-07T01:50:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
438,SA1,TORRA3,gas_steam,120.0,operating,1998-12-07T11:55:00+10:00,-34.8045591391219,138.522228698972,Torrens Island,TORRIS
439,SA1,TIBL1,battery_charging,250.0,operating,,-34.80583141034536,138.5241921602499,Torrens Island BESS,TIB
440,SA1,TIBG1,battery_discharging,250.0,operating,,-34.80583141034536,138.5241921602499,Torrens Island BESS,TIB
441,SA1,WATERLWF,wind,130.0,operating,2010-08-20T00:05:00+10:00,-33.991095267936004,138.915722795005,Waterloo,WATERLWF
442,SA1,WPWF,wind,91.0,operating,2010-10-31T23:25:00+10:00,-35.1154104383038,137.718672417968,Wattle Point,WPWF
443,SA1,WGWF1,wind,119.0,operating,2018-07-23T23:25:00+10:00,-33.393569,138.84821000000002,Willogoleche,WGWF
444,SA1,WINGF1_1,bioenergy_biogas,5.0,operating,,-34.835138,138.548949,Wingfield,WINGF1
445,SA1,WINGF2_1,bioenergy_biogas,5.0,operating,,-34.835138,138.548949,Wingfield 2,WINGF2
446,TAS1,BASTYAN,hydro,80.0,operating,2005-05-16T13:35:00+10:00,-41.7362309059766,145.531588505673,Bastyan,BASTYAN
447,TAS1,BBDISEL1,distillate,75.0,retired,2016-05-10T23:55:00+10:00,-41.127009,146.874083,Bell Bay,BBDISEL1
448,TAS1,BELLBAY2,gas_steam,120.0,retired,2005-05-16T13:35:00+10:00,-41.141944,146.9025,Bell Bay,BELLBAY
449,TAS1,BELLBAY1,gas_steam,120.0,retired,2005-05-16T13:35:00+10:00,-41.141944,146.9025,Bell Bay,BELLBAY
450,TAS1,BBTHREE3,gas_ocgt,35.0,operating,2006-06-08T20:55:00+10:00,-41.139323562966396,146.905521847101,Bell Bay Three,BBP31
451,TAS1,TVPP104,gas_ocgt,58.0,operating,2009-03-31T09:55:00+10:00,-41.139323562966396,146.905521847101,Bell Bay Three,BBP31
452,TAS1,BBTHREE2,gas_ocgt,35.0,operating,2006-06-08T20:55:00+10:00,-41.139323562966396,146.905521847101,Bell Bay Three,BBP31
453,TAS1,BBTHREE1,gas_ocgt,35.0,operating,2006-06-08T20:55:00+10:00,-41.139323562966396,146.905521847101,Bell Bay Three,BBP31
454,TAS1,BUTLERSG,hydro,15.0,operating,2010-10-31T23:25:00+10:00,-42.2671066306884,146.262126696147,Butlers Gorge,BUTLERSG
455,TAS1,LI_WY_CA,hydro,173.0,operating,2005-05-16T13:35:00+10:00,-42.3761311830926,146.509824066027,Catagunya / Liapootah / Wayatinah,LI_WY_CA
456,TAS1,CATAGUN1,distillate,24.0,operating,2016-03-10T09:55:00+10:00,-42.3761311830926,146.509824066027,Catagunya / Liapootah / Wayatinah,LI_WY_CA
457,TAS1,CTHLWF1,wind,148.0,operating,2020-01-01T00:25:00+10:00,-42.1548445,146.6946935,Cattle Hill,CTHLWF
458,TAS1,CETHANA,hydro,85.0,operating,2005-05-16T17:05:00+10:00,-41.4798517889387,146.13447195282302,Cethana,CETHANA
459,TAS1,CLUNY,hydro,19.0,operating,2010-10-31T23:25:00+10:00,-42.5062285725933,146.68112292844998,Cluny,CLUNY
460,TAS1,DEVILS_G,hydro,60.0,operating,2005-05-16T13:35:00+10:00,-41.349924712473296,146.262708994396,Devils Gate,DEVILS_G
461,TAS1,FISHER,hydro,43.0,operating,2005-05-16T20:45:00+10:00,-41.6726623378254,146.268739375245,Fisher,FISHER
462,TAS1,GEORGTN1,distillate,30.0,retired,2016-03-17T23:55:00+10:00,-41.091063,146.893204,George Town,GEORGTWN
463,TAS1,GEORGTN2,hydro,,retired,2016-03-28T16:40:00+10:00,-41.091063,146.893204,George Town,GEORGTWN
464,TAS1,GORDON,hydro,432.0,operating,2005-05-16T13:35:00+10:00,-42.7401570733513,145.983375290986,Gordon,GORDON
465,TAS1,GOVILLB1,hydro,25.0,operating,,-42.7401570733513,145.983375290986,Gordon,GORDON
466,TAS1,GRANWF1,wind,111.0,operating,2019-12-01T00:25:00+10:00,-41.802,145.056,Granville Harbour,GRANWF
467,TAS1,JBUTTERS,hydro,144.0,operating,2005-05-16T23:55:00+10:00,-42.1558901868039,145.536508422632,John Butters,JBUTTERS
468,TAS1,LK_ECHO,hydro,32.0,operating,2005-05-16T13:35:00+10:00,-42.253338934193,146.62051476718202,Lake Echo,LK_ECHO
469,TAS1,LEM_WIL,hydro,82.0,operating,2005-05-16T16:00:00+10:00,-41.483135251403205,146.125337536866,Lemonthyme / Wilmot,LEM_WIL
470,TAS1,MACKNTSH,hydro,80.0,operating,2005-05-16T13:35:00+10:00,-41.701362999273705,145.646558100718,Mackintosh,MACKNTSH
471,TAS1,MEADOWBK,hydro,40.0,operating,2005-05-16T13:35:00+10:00,-42.610834503212295,146.84638765481301,Meadowbank,MEADOWBK
472,TAS1,MEADOWB2,distillate,24.0,operating,2016-03-17T23:55:00+10:00,-42.610834503212295,146.84638765481301,Meadowbank,MEADOWBK
473,TAS1,MIDLDPS1,hydro,6.0,operating,,-42.085747,147.274558,Midlands,MIDLDPS
474,TAS1,MUSSELR1,wind,168.0,operating,2013-03-10T23:25:00+10:00,-40.777105262677395,148.00631466047702,Musselroe,MUSSELRO
475,TAS1,PALOONA,hydro,33.0,operating,2010-10-31T23:25:00+10:00,-41.28267954161829,146.248580482472,Paloona,PALOONA
476,TAS1,POAT110,hydro,100.0,operating,2005-05-16T13:35:00+10:00,-41.8050732147105,146.92436549882402,Poatina,PTINA110
477,TAS1,PO110NL1,hydro,25.0,operating,,-41.8050732147105,146.92436549882402,Poatina,PTINA110
478,TAS1,POAT220,hydro,200.0,operating,2005-05-16T13:35:00+10:00,-41.8050732147105,146.92436549882402,Poatina,PTINA220
479,TAS1,PORTLAT1,distillate,11.0,retired,2016-03-28T23:55:00+10:00,-40.857362,145.384824,Port Latta,PORTLATT
480,TAS1,QUERIVE1,distillate,24.0,retired,2016-04-07T10:55:00+10:00,-41.610502000000004,145.544305,Que River,QUERIVER
481,TAS1,REECE1,hydro,116.0,operating,2005-05-16T13:35:00+10:00,-41.7231313449952,145.136468433099,Reece,REECE
482,TAS1,REECE2,hydro,116.0,operating,2005-05-16T13:35:00+10:00,-41.7231313449952,145.136468433099,Reece,REECE
483,TAS1,REMOUNT,bioenergy_biogas,2.0,operating,,-41.398447,147.1495,Remount,REMOUNT
484,TAS1,REPULSE,hydro,28.0,operating,2010-10-31T23:25:00+10:00,-42.507986886479,146.64716982064,Repulse,REPULSE
485,TAS1,ROWALLAN,hydro,11.0,operating,2010-10-31T23:25:00+10:00,-41.729569831849,146.218086949827,Rowallan,ROWALLAN
486,TAS1,TVCC201,gas_ccgt,208.6,operating,2009-06-15T10:25:00+10:00,-41.1392679526502,146.906184786351,Tamar Valley,TVCCPS
487,TAS1,TARRALEA,hydro,90.0,operating,2005-05-16T13:35:00+10:00,-42.301735605204,146.456661016905,Tarraleah,TARRALEA
488,TAS1,TREVALLN,hydro,93.0,operating,2005-05-16T17:40:00+10:00,-41.4223016124435,147.112025239595,Trevallyn,TREVALLN
489,TAS1,TRIBUTE,hydro,83.0,operating,2005-05-16T23:55:00+10:00,-41.8114682913897,145.653251895339,Tribute,TRIBUTE
490,TAS1,TRIBNL1,hydro,25.0,operating,,-41.8114682913897,145.653251895339,Tribute,TRIBUTE
491,TAS1,TUNGATIN,hydro,125.0,operating,2005-05-16T13:35:00+10:00,-42.2963963682648,146.45588138196,Tungatinah,TUNGATIN
492,TAS1,WOOLNTH1,wind,140.0,operating,2010-10-31T23:25:00+10:00,-40.736374750198706,144.694820513736,Woolnorth,WOOLNTH1
493,VIC1,APS,coal_brown,165.0,retired,1998-12-07T01:50:00+10:00,-38.389031,144.180589,Angelsea,APS
494,VIC1,ARWF1,wind,241.59,operating,2016-06-22T23:55:00+10:00,-37.263393,143.08211599999998,Ararat,ARWF
495,VIC1,BDL02,gas_ocgt,46.0,operating,2001-12-13T17:55:00+10:00,-37.842230501524796,147.56372527022,Bairnsdale,DEIBDL
496,VIC1,BDL01,gas_ocgt,46.0,operating,2001-05-08T20:55:00+10:00,-37.842230501524796,147.56372527022,Bairnsdale,DEIBDL
497,VIC1,BALDHWF1,wind,106.6,operating,2015-01-01T00:25:00+10:00,-38.7581889808652,145.95606244657802,Bald Hills,BHWF
498,VIC1,BALBL1,battery_charging,30.0,operating,2018-11-05T23:25:00+10:00,-37.567452,143.85274099999998,Ballarat,BALBESS
499,VIC1,BALBG1,battery_discharging,30.0,operating,2018-11-05T23:25:00+10:00,-37.567452,143.85274099999998,Ballarat,BALBESS
500,VIC1,BBASEHOS,gas_recip,1.0,operating,,-37.558774,143.847247,Ballarat Hospital,BBASEHOS
501,VIC1,BAPS,hydro,12.0,operating,,-36.534524,147.45978799999997,Banimboola,BAPS
502,VIC1,BANN1,solar_utility,100.0,operating,2018-07-01T00:25:00+10:00,-34.67263,142.75036200000002,Bannerton,BANNSP
503,VIC1,BRYB1WF1,wind,180.6,operating,2021-02-01T00:25:00+10:00,-37.98074089349125,143.47221708704777,Berrybank,BRYB1WF1
504,VIC1,BRYB2WF2,wind,109.0,operating,,-37.98074089349125,143.47221708704777,Berrybank,BRYB1WF1
505,VIC1,BERWICK,bioenergy_biogas,7.0,operating,,-37.940819,145.236257,Berwick,BERWICK
506,VIC1,MCKAY1,hydro,53.0,operating,1998-12-07T05:35:00+10:00,-36.80547095191611,147.22784471544,Bogong / Mackay,MCKAY
507,VIC1,MCKAY2,hydro,53.0,operating,1998-12-07T05:35:00+10:00,-36.80547095191611,147.22784471544,Bogong / Mackay,MCKAY
508,VIC1,BROADMDW,bioenergy_biogas,5.0,operating,,-37.685081,144.96611399999998,Broadmeadows,BROADMDW
509,VIC1,BROOKLYN,bioenergy_biogas,3.0,operating,,-37.818597,144.82849199999998,Brooklyn,BROOKLYN
510,VIC1,BULBESL1,battery_charging,20.0,operating,2021-07-06T19:40:00+10:00,-37.03950707571258,142.98279886137544,Bulgana Green Power Hub,BULGANA
511,VIC1,BULBESG1,battery_discharging,20.0,operating,2021-07-01T00:05:00+10:00,-37.03950707571258,142.98279886137544,Bulgana Green Power Hub,BULGANA
512,VIC1,BULGANA1,wind,204.0,operating,2020-05-01T00:25:00+10:00,-37.03950707571258,142.98279886137544,Bulgana Green Power Hub,BULGANA
513,VIC1,CHALLHWF,wind,52.0,operating,2010-10-31T23:25:00+10:00,-37.395465970035204,143.104590414104,Challicum Hills,CHALLWF
514,VIC1,CHPSTWF1,wind,6.0,operating,,-37.596503000000006,143.499582,Chepstowe,CHPSTWF
515,VIC1,CHYTWF1,wind,57.0,operating,2020-04-01T00:25:00+10:00,,,Cherry Tree,CHYTWF
516,VIC1,CLAYTON,bioenergy_biogas,11.0,operating,,-37.950618,145.119681,Clayton,CLAYTON
517,VIC1,CLOVER,hydro,29.0,operating,2010-10-31T23:25:00+10:00,-36.785150242910596,147.21951686434602,Clover,CLOVER
518,VIC1,CLOVER2,hydro,14.5,retired,1998-12-07T05:40:00+10:00,-36.785150242910596,147.21951686434602,Clover,CLOVER
519,VIC1,CLOVER1,hydro,14.5,retired,1998-12-07T05:40:00+10:00,-36.785150242910596,147.21951686434602,Clover,CLOVER
520,VIC1,CODRNGTON,wind,18.0,operating,,-38.2828746908265,141.95496017677,Codrington,CODRGTON
521,VIC1,COHUNSF1,solar_utility,31.1,committed,2020-12-01T00:25:00+10:00,-35.88031662559882,144.2215308548852,Cohuna,COHUNSF1
522,VIC1,CBWF1,wind,19.8,operating,,-36.472722,143.322039,Coonoer Bridge,CBWF
523,VIC1,CORIO1,bioenergy_biogas,1.0,operating,,-38.059048,144.404905,Corio,CORIO
524,VIC1,CROWLWF1,wind,79.0,operating,2018-11-05T23:25:00+10:00,-36.97615,143.097998,Crowlands,CROWLWF
525,VIC1,DARTM1,hydro,150.0,operating,1998-12-07T06:25:00+10:00,-36.5552897653927,147.519872277055,Dartmouth,DARTM
526,VIC1,DIAPURWF1,wind,8.0,operating,,-36.33995255346413,141.44736064716525,Diapur 2,DIAPURWF
527,VIC1,DUNDWF1,wind,168.0,operating,2020-03-01T00:25:00+10:00,-37.8638943,142.94345380000001,Dundonnell,DUNDWF
528,VIC1,DUNDWF2,wind,46.0,operating,2020-03-01T00:25:00+10:00,-37.8638943,142.94345380000001,Dundonnell,DUNDWF
529,VIC1,DUNDWF3,wind,121.0,operating,2020-03-01T00:25:00+10:00,-37.8638943,142.94345380000001,Dundonnell,DUNDWF
530,VIC1,EILDON1,hydro,60.0,operating,1998-12-07T05:40:00+10:00,-37.2212623147345,145.92096602966998,Eildon,EILDON
531,VIC1,EILDON2,hydro,60.0,operating,1998-12-07T05:40:00+10:00,-37.2212623147345,145.92096602966998,Eildon,EILDON
532,VIC1,EILDON3,hydro,5.0,operating,,-37.221773999999996,145.922582,Eildon,EILDONPD
533,VIC1,ELAINWF1,wind,83.0,operating,2020-04-01T00:25:00+10:00,,,Elaine,ELAINEWF
534,VIC1,MOR1,coal_brown,90.0,retired,1998-12-07T01:50:00+10:00,-38.254444,146.413611,Energy Brix,ENERGYB
535,VIC1,MOR2,coal_brown,30.0,retired,1998-12-07T01:50:00+10:00,-38.254444,146.413611,Energy Brix,ENERGYB
536,VIC1,MOR3,coal_brown,75.0,retired,1998-12-07T01:50:00+10:00,-38.254444,146.413611,Energy Brix,ENERGYB
537,VIC1,GANNBL1,battery_charging,30.0,operating,2018-11-06T23:25:00+10:00,-35.735056,143.77946200000002,Gannawarra,GANNBESS
538,VIC1,GANNBG1,battery_discharging,30.0,operating,2018-11-06T23:25:00+10:00,-35.735056,143.77946200000002,Gannawarra,GANNBESS
539,VIC1,GANNSF1,solar_utility,25.0,operating,2018-03-21T00:25:00+10:00,-35.73,143.7711,Gannawarra,GANNSF
540,VIC1,GLENMAG1,hydro,4.0,operating,,-37.904835999999996,146.800388,Glenmaggie,GLENMAGG
541,VIC1,GLENSF1,solar_utility,126.0,operating,,-36.475196180192505,146.17987817461224,Glenrowan,GLENSF
542,VIC1,GLRWNSF1,solar_utility,132.0,operating,2020-12-01T00:25:00+10:00,-36.48808269701029,146.1468872484953,Glenrowan West,GLRWNSF
543,VIC1,HLMSEW01,hydro,1.0,operating,,-38.143332,145.11996399999998,Hallam,HLMSEW01
544,VIC1,HALAMRD1,bioenergy_biogas,9.0,operating,,-38.052181,145.267798,Hallam Road,HALAMRD
545,VIC1,HWPS1,coal_brown,220.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
546,VIC1,HWPS2,coal_brown,220.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
547,VIC1,HWPS4,coal_brown,200.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
548,VIC1,HWPS5,coal_brown,200.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
549,VIC1,HWPS6,coal_brown,200.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
550,VIC1,HWPS7,coal_brown,200.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
551,VIC1,HWPS8,coal_brown,200.0,retired,1998-12-07T01:50:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
552,VIC1,HWPS3,coal_brown,200.0,retired,1998-12-07T11:55:00+10:00,-38.2705750514914,146.389794163907,Hazelwood,HAZEL
553,VIC1,HBESSG1,battery_discharging,200.0,operating,,-38.26921582767311,146.3947238107822,Hazelwood BESS,HBESS
554,VIC1,HBESSL1,battery_charging,200.0,operating,,-38.26921582767311,146.3947238107822,Hazelwood BESS,HBESS
555,VIC1,HEPWIND1,wind,4.0,operating,,-37.424555,144.115711,Hepburn,HEPWIND
556,VIC1,HUMEV,hydro,29.0,operating,1998-12-07T11:55:00+10:00,-36.106887,147.032572,Hume,HUMEV
557,VIC1,JLA03,gas_ocgt,51.0,operating,1998-12-07T19:25:00+10:00,-38.2751112170371,146.427046429655,Jeeralang A,JEERA
558,VIC1,JLA01,gas_ocgt,51.0,operating,1998-12-07T17:25:00+10:00,-38.2751112170371,146.427046429655,Jeeralang A,JEERA
559,VIC1,JLA04,gas_ocgt,51.0,operating,1998-12-07T17:25:00+10:00,-38.2751112170371,146.427046429655,Jeeralang A,JEERA
560,VIC1,JLA02,gas_ocgt,51.0,operating,1998-12-07T17:25:00+10:00,-38.2751112170371,146.427046429655,Jeeralang A,JEERA
561,VIC1,JLB01,gas_ocgt,76.0,operating,1998-12-07T17:55:00+10:00,-38.2738445583474,146.424826524902,Jeeralang B,JEERB
562,VIC1,JLB03,gas_ocgt,76.0,operating,1998-12-11T09:30:00+10:00,-38.2738445583474,146.424826524902,Jeeralang B,JEERB
563,VIC1,JLB02,gas_ocgt,76.0,operating,1998-12-07T19:25:00+10:00,-38.2738445583474,146.424826524902,Jeeralang B,JEERB
564,VIC1,KARSF1,solar_utility,104.0,operating,2018-10-01T00:25:00+10:00,-34.227903999999995,142.28033,Karadoc,KARSF
565,VIC1,KIAMSF1,solar_utility,239.0,operating,2020-08-01T00:25:00+10:00,-35.01813312719621,142.30295254616004,Kiamal,KIAMSF1
566,VIC1,KIATAWF1,wind,31.0,operating,2017-11-02T23:55:00+10:00,-36.397693,141.746827,Kiata,KIATAWF
567,VIC1,LNGS1,gas_ocgt,156.0,operating,2015-06-01T00:25:00+10:00,-37.841693295236794,144.788006154048,Laverton North,LNGS
568,VIC1,LAVNORTH,gas_ocgt,,retired,2006-10-28T13:00:00+10:00,-37.841693295236794,144.788006154048,Laverton North,LNGS
569,VIC1,LNGS2,gas_ocgt,156.0,operating,2015-06-01T00:25:00+10:00,-37.841693295236794,144.788006154048,Laverton North,LNGS
570,VIC1,LONGFORD,gas_ocgt,44.0,operating,,-38.223244,147.1631,Longford,LONGFORD
571,VIC1,LYA3,coal_brown,560.0,operating,1998-12-07T01:50:00+10:00,-38.2506223018629,146.57636128850402,Loy Yang A,LOYYANGA
572,VIC1,LYA2,coal_brown,530.0,operating,1998-12-07T01:50:00+10:00,-38.2506223018629,146.57636128850402,Loy Yang A,LOYYANGA
573,VIC1,LYA4,coal_brown,560.0,operating,1998-12-07T09:30:00+10:00,-38.2506223018629,146.57636128850402,Loy Yang A,LOYYANGA
574,VIC1,LYA1,coal_brown,560.0,operating,1998-12-07T01:50:00+10:00,-38.2506223018629,146.57636128850402,Loy Yang A,LOYYANGA
575,VIC1,LOYYB2,coal_brown,500.0,operating,1998-12-07T01:50:00+10:00,-38.2536191822701,146.585593179624,Loy Yang B,LOYYB
576,VIC1,LOYYB1,coal_brown,500.0,operating,1998-12-07T01:50:00+10:00,-38.2536191822701,146.585593179624,Loy Yang B,LOYYB
577,VIC1,MACARTH1,wind,420.0,operating,2012-08-20T23:55:00+10:00,-38.043482838344104,142.179080598594,Macarthur,MACARTH
578,VIC1,MAROOWF1,wind,6.0,operating,,-37.41875,142.82433999999998,Maroona,MAROOWF1
579,VIC1,MOORAWF1,wind,150.0,operating,2020-11-01T00:25:00+10:00,-37.739432726598274,144.1719854658804,Moorabool,MOORAWF1
580,VIC1,MORNW,bioenergy_biogas,1.0,retired,,-38.392053999999995,144.85479099999998,Mornington Disposal,MORNW
581,VIC1,MORTLK11,gas_ocgt,283.0,operating,2011-07-31T23:25:00+10:00,-38.0626278266324,142.666330491351,Mortlake,MORTLK
582,VIC1,MORTLK12,gas_ocgt,283.0,operating,2011-07-31T23:25:00+10:00,-38.0626278266324,142.666330491351,Mortlake,MORTLK
583,VIC1,MRTLSWF1,wind,153.0,operating,,-38.1479652,142.8822464,Mortlake South,MRTLSWF
584,VIC1,MLWF1,wind,20.0,operating,2012-11-09T14:55:00+10:00,-37.8331864361526,142.465288088147,Mortons Lane,MLWF
585,VIC1,MTGELWF1,wind,137.98,operating,2018-05-31T22:55:00+10:00,-38.257657,143.798651,Mt Gellibrand,MTGELWF
586,VIC1,MERCER01,wind,131.0,operating,2013-10-14T23:55:00+10:00,-37.8475926188678,143.87018302016799,Mt Mercer,MTMERCER
587,VIC1,MUWAWF2,wind,210.0,committed,,-36.438821000000004,142.246003,Murra Warra,MUWAWF
588,VIC1,MUWAWF1,wind,231.0,operating,2019-03-01T00:25:00+10:00,-36.438821000000004,142.246003,Murra Warra,MUWAWF
589,VIC1,MURRAY,hydro,1500.0,operating,2001-06-22T21:25:00+10:00,-36.24599188507089,148.188551670122,Murray,MURRAY
590,VIC1,NPS,gas_steam,500.0,operating,1998-12-07T10:15:00+10:00,-37.8413742466,144.89547862132,Newport,NEWPORT
591,VIC1,NUMURSF1,solar_utility,74.0,operating,2019-05-01T00:25:00+10:00,-36.159275,145.47389099999998,Numurkah,NUMURKSF
592,VIC1,OAKLAND1,wind,67.0,operating,2011-08-04T23:55:00+10:00,-37.6794809945517,142.55299488616998,Oaklands Hill,OAKLAND
593,VIC1,PIBESSL1,battery_charging,7.0,operating,,-38.48329290832882,145.22487976314574,Phillip Island BESS,PIBESS
594,VIC1,PIBESSG1,battery_discharging,7.0,operating,,-38.48329290832882,145.22487976314574,Phillip Island BESS,PIBESS
595,VIC1,PORTWF,wind,148.0,operating,2010-10-31T23:25:00+10:00,-38.3614171461369,141.38455974743601,Portland,PORTWF
596,VIC1,RUBICON,hydro,13.0,operating,2010-10-31T23:25:00+10:00,-37.29245321854629,145.818202438307,Rubicon,RUBICON
597,VIC1,SALTCRK1,wind,54.0,operating,2018-05-28T23:25:00+10:00,-37.918698,142.796027,Salt Creek,SALTCRK
598,VIC1,SHEP1,bioenergy_biogas,1.0,operating,,-36.322223,145.379291,Shepparton,SHEP1
599,VIC1,AGLSOM,gas_ocgt,170.0,operating,2002-01-10T19:55:00+10:00,-37.6309486600574,144.95309828615,Somerton,AGLSOM
600,VIC1,SVALE1,bioenergy_biogas,5.0,operating,,-37.973375,145.139695,Springvale,SVALE
601,VIC1,STOCKYD1,wind,456.96,operating,2021-07-08T00:05:00+10:00,-37.53567986175766,143.25254771422928,Stockyard Hill,STOCKYD
602,VIC1,TATURA01,bioenergy_biogas,1.0,operating,,-36.47915,145.235037,Tatura,TATURA
603,VIC1,TIMWEST,wind,7.0,operating,,-38.528351,142.916231,Timboon West,TIMWEST
604,VIC1,TOORAWF,wind,21.0,operating,,-38.653527957636,146.339773925194,Toora,TOORAWF
605,VIC1,TGNSS1,gas_recip,10.0,operating,,-37.833513,144.965955,Traralgon Network Support,TGNSS
606,VIC1,VPGS3,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
607,VIC1,VPGS2,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
608,VIC1,VPGS4,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
609,VIC1,VPGS5,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
610,VIC1,VPGS1,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
611,VIC1,VPGS6,gas_ocgt,50.0,operating,2002-05-15T09:55:00+10:00,-38.2526008522186,146.58890593343202,Valley Aking,VPGS
612,VIC1,LYGS2,gas_ocgt,,retired,2002-03-13T18:45:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
613,VIC1,LYGS3,gas_ocgt,,retired,2002-03-11T15:00:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
614,VIC1,LYGS4,gas_ocgt,,retired,2002-04-09T12:35:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
615,VIC1,LYGS5,gas_ocgt,,retired,2002-05-07T11:35:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
616,VIC1,LYGS1,gas_ocgt,,retired,2002-02-18T16:10:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
617,VIC1,LYGS6,gas_ocgt,,retired,,-38.25349870053113,146.5889456613659,Valley Power,LYGS
618,VIC1,VPGS,gas_ocgt,,retired,2006-02-02T11:05:00+10:00,-38.25349870053113,146.5889456613659,Valley Power,LYGS
619,VIC1,VBBG1,battery_discharging,360.0,operating,2021-07-28T12:40:00+10:00,-38.03827950146317,144.2910031846593,Victoria Big Battery,VBB
620,VIC1,VBBL1,battery_charging,360.0,operating,2021-07-28T11:35:00+10:00,-38.03827950146317,144.2910031846593,Victoria Big Battery,VBB
621,VIC1,WAUBRAWF,wind,192.0,operating,2010-10-31T23:25:00+10:00,-37.3579790620375,143.592600206467,Waubra,WAUBRAWF
622,VIC1,WEMENSF1,solar_utility,97.0,operating,2018-11-01T00:25:00+10:00,-34.80259,142.543348,Wemen,WEMENSF1
623,VIC1,WKIEWA2,hydro,31.0,operating,1998-12-07T05:35:00+10:00,-36.759673693368605,147.18608214576798,West Kiewa,WKIEWA
624,VIC1,WKIEWA1,hydro,31.0,operating,1998-12-07T05:35:00+10:00,-36.759673693368605,147.18608214576798,West Kiewa,WKIEWA
625,VIC1,WINTSF1,solar_utility,85.0,operating,2021-03-01T00:25:00+10:00,-36.49969510417262,146.11455416505774,Winton,WINTSF1
626,VIC1,WOLLERT1,bioenergy_biogas,7.0,operating,,-37.591792,145.043033,Wollert,WOLLERT
627,VIC1,WONWP,wind,12.0,operating,,-38.605129999999996,145.546292,Wonthaggi,WONWP
628,VIC1,WYNDW,bioenergy_biogas,1.0,retired,,-37.935371999999994,144.5898,Wyndham,WYNDW
629,VIC1,YWPS1,coal_brown,360.0,operating,1998-12-07T01:50:00+10:00,-38.177596216851605,146.347508446364,Yallourn W,YALLOURN
630,VIC1,YWPS2,coal_brown,360.0,operating,1998-12-07T01:50:00+10:00,-38.177596216851605,146.347508446364,Yallourn W,YALLOURN
