INTERVAL_DATETIME,BIN_NAME,BIDVOLUME
2023-06-04 07:20:00,"[500, 1000)",96.0
2023-06-04 07:20:00,"[1000, 5000)",105.0
2023-06-04 07:20:00,"[10000, 16500)",221.0
2023-06-04 07:25:00,"[0, 50)",24.0
2023-06-04 07:25:00,"[50, 100)",45.0
2023-06-04 07:25:00,"[100, 200)",16.0
2023-06-04 07:25:00,"[200, 300)",0.0
2023-06-04 07:25:00,"[500, 1000)",96.0
2023-06-04 07:25:00,"[1000, 5000)",105.0
2023-06-04 07:25:00,"[10000, 16500)",197.0
2023-06-04 07:30:00,"[0, 50)",41.0
2023-06-04 07:30:00,"[50, 100)",62.0
2023-06-04 07:30:00,"[100, 200)",16.0
2023-06-04 07:30:00,"[200, 300)",0.0
2023-06-04 07:30:00,"[500, 1000)",92.0
2023-06-04 07:30:00,"[1000, 5000)",105.0
2023-06-04 07:30:00,"[10000, 16500)",167.0
2023-06-04 07:35:00,"[0, 50)",31.0
2023-06-04 07:35:00,"[50, 100)",19.0
2023-06-04 07:35:00,"[100, 200)",35.0
2023-06-04 07:35:00,"[200, 300)",0.0
2023-06-04 07:35:00,"[500, 1000)",96.0
2023-06-04 07:35:00,"[1000, 5000)",105.0
2023-06-04 07:35:00,"[10000, 16500)",197.0
2023-06-04 07:40:00,"[0, 50)",183.0
2023-06-04 07:40:00,"[50, 100)",27.0
2023-06-04 07:40:00,"[100, 200)",16.0
2023-06-04 07:40:00,"[200, 300)",0.0
2023-06-04 07:40:00,"[500, 1000)",4.0
2023-06-04 07:40:00,"[1000, 5000)",56.0
2023-06-04 07:40:00,"[10000, 16500)",197.0
2023-06-04 07:45:00,"[0, 50)",62.0
2023-06-04 07:45:00,"[50, 100)",69.0
2023-06-04 07:45:00,"[100, 200)",16.0
2023-06-04 07:45:00,"[200, 300)",0.0
2023-06-04 07:45:00,"[500, 1000)",34.0
2023-06-04 07:45:00,"[1000, 5000)",105.0
2023-06-04 07:45:00,"[10000, 16500)",197.0
2023-06-04 07:50:00,"[0, 50)",239.0
2023-06-04 07:50:00,"[50, 100)",56.0
2023-06-04 07:50:00,"[100, 200)",16.0
2023-06-04 07:50:00,"[200, 300)",0.0
2023-06-04 07:50:00,"[500, 1000)",5.0
2023-06-04 07:50:00,"[1000, 5000)",0.0
2023-06-04 07:50:00,"[10000, 16500)",167.0
2023-06-04 07:55:00,"[0, 50)",147.0
2023-06-04 07:55:00,"[50, 100)",55.0
2023-06-04 07:55:00,"[100, 200)",16.0
2023-06-04 07:55:00,"[200, 300)",0.0
2023-06-04 07:55:00,"[500, 1000)",4.0
2023-06-04 07:55:00,"[1000, 5000)",92.0
2023-06-04 07:55:00,"[10000, 16500)",167.0
2023-06-04 08:00:00,"[0, 50)",166.0
2023-06-04 08:00:00,"[50, 100)",21.0
2023-06-04 08:00:00,"[100, 200)",46.0
2023-06-04 08:00:00,"[200, 300)",0.0
2023-06-04 08:00:00,"[500, 1000)",6.0
2023-06-04 08:00:00,"[1000, 5000)",73.0
2023-06-04 08:00:00,"[10000, 16500)",167.0
2023-06-04 08:05:00,"[0, 50)",178.0
2023-06-04 08:05:00,"[50, 100)",3.0
2023-06-04 08:05:00,"[100, 200)",35.0
2023-06-04 08:05:00,"[200, 300)",0.0
2023-06-04 08:05:00,"[500, 1000)",3.0
2023-06-04 08:05:00,"[1000, 5000)",61.0
2023-06-04 08:05:00,"[10000, 16500)",197.0
2023-06-04 08:10:00,"[0, 50)",187.0
2023-06-04 08:10:00,"[50, 100)",32.0
2023-06-04 08:10:00,"[100, 200)",16.0
2023-06-04 08:10:00,"[200, 300)",0.0
2023-06-04 08:10:00,"[500, 1000)",4.0
2023-06-04 08:10:00,"[1000, 5000)",69.0
2023-06-04 08:10:00,"[10000, 16500)",167.0
2023-06-04 08:15:00,"[0, 50)",90.0
2023-06-04 08:15:00,"[50, 100)",42.0
2023-06-04 08:15:00,"[100, 200)",16.0
2023-06-04 08:15:00,"[200, 300)",0.0
2023-06-04 08:15:00,"[500, 1000)",53.0
2023-06-04 08:15:00,"[1000, 5000)",105.0
2023-06-04 08:15:00,"[10000, 16500)",167.0
2023-06-04 08:20:00,"[0, 50)",181.0
2023-06-04 08:20:00,"[50, 100)",35.0
2023-06-04 08:20:00,"[100, 200)",29.0
2023-06-04 08:20:00,"[200, 300)",0.0
2023-06-04 08:20:00,"[500, 1000)",1.0
2023-06-04 08:20:00,"[1000, 5000)",58.0
2023-06-04 08:20:00,"[10000, 16500)",166.0
2023-06-04 08:25:00,"[0, 50)",40.0
2023-06-04 08:25:00,"[50, 100)",50.0
2023-06-04 08:25:00,"[100, 200)",16.0
2023-06-04 08:25:00,"[200, 300)",0.0
2023-06-04 08:25:00,"[500, 1000)",93.0
2023-06-04 08:25:00,"[1000, 5000)",104.0
2023-06-04 08:25:00,"[10000, 16500)",162.0
2023-06-04 08:30:00,"[0, 50)",71.0
2023-06-04 08:30:00,"[50, 100)",20.0
2023-06-04 08:30:00,"[100, 200)",46.0
2023-06-04 08:30:00,"[200, 300)",0.0
2023-06-04 08:30:00,"[500, 1000)",34.0
2023-06-04 08:30:00,"[1000, 5000)",104.0
2023-06-04 08:30:00,"[10000, 16500)",186.0
2023-06-04 08:35:00,"[0, 50)",11.0
2023-06-04 08:35:00,"[50, 100)",50.0
2023-06-04 08:35:00,"[100, 200)",16.0
2023-06-04 08:35:00,"[200, 300)",0.0
2023-06-04 08:35:00,"[500, 1000)",94.0
2023-06-04 08:35:00,"[1000, 5000)",104.0
2023-06-04 08:35:00,"[10000, 16500)",191.0
2023-06-04 08:40:00,"[0, 50)",8.0
2023-06-04 08:40:00,"[50, 100)",50.0
2023-06-04 08:40:00,"[100, 200)",16.0
2023-06-04 08:40:00,"[200, 300)",0.0
2023-06-04 08:40:00,"[500, 1000)",96.0
2023-06-04 08:40:00,"[1000, 5000)",104.0
2023-06-04 08:40:00,"[10000, 16500)",191.0
2023-06-04 08:45:00,"[50, 100)",20.0
2023-06-04 08:45:00,"[100, 200)",6.0
2023-06-04 08:45:00,"[200, 300)",0.0
2023-06-04 08:45:00,"[500, 1000)",96.0
2023-06-04 08:45:00,"[1000, 5000)",104.0
2023-06-04 08:45:00,"[10000, 16500)",239.0
2023-06-04 08:50:00,"[0, 50)",7.0
2023-06-04 08:50:00,"[50, 100)",50.0
2023-06-04 08:50:00,"[100, 200)",16.0
2023-06-04 08:50:00,"[200, 300)",0.0
2023-06-04 08:50:00,"[500, 1000)",96.0
2023-06-04 08:50:00,"[1000, 5000)",104.0
2023-06-04 08:50:00,"[10000, 16500)",191.0
2023-06-04 08:55:00,"[0, 50)",7.0
2023-06-04 08:55:00,"[50, 100)",50.0
2023-06-04 08:55:00,"[100, 200)",16.0
2023-06-04 08:55:00,"[200, 300)",0.0
2023-06-04 08:55:00,"[500, 1000)",96.0
2023-06-04 08:55:00,"[1000, 5000)",104.0
2023-06-04 08:55:00,"[10000, 16500)",191.0
2023-06-04 09:00:00,"[0, 50)",6.0
2023-06-04 09:00:00,"[50, 100)",20.0
2023-06-04 09:00:00,"[100, 200)",16.0
2023-06-04 09:00:00,"[200, 300)",0.0
2023-06-04 09:00:00,"[500, 1000)",96.0
2023-06-04 09:00:00,"[1000, 5000)",104.0
2023-06-04 09:00:00,"[10000, 16500)",221.0
2023-06-04 09:05:00,"[0, 50)",6.0
2023-06-04 09:05:00,"[50, 100)",50.0
2023-06-04 09:05:00,"[100, 200)",16.0
2023-06-04 09:05:00,"[200, 300)",0.0
2023-06-04 09:05:00,"[500, 1000)",96.0
2023-06-04 09:05:00,"[1000, 5000)",104.0
2023-06-04 09:05:00,"[10000, 16500)",191.0
2023-06-04 09:10:00,"[-2000, -100)",5.0
2023-06-04 09:10:00,"[0, 50)",2.0
2023-06-04 09:10:00,"[50, 100)",20.0
2023-06-04 09:10:00,"[100, 200)",16.0
2023-06-04 09:10:00,"[200, 300)",0.0
2023-06-04 09:10:00,"[500, 1000)",94.0
2023-06-04 09:10:00,"[1000, 5000)",104.0
2023-06-04 09:10:00,"[10000, 16500)",221.0
2023-06-04 09:15:00,"[-2000, -100)",23.0
2023-06-04 09:15:00,"[50, 100)",30.0
2023-06-04 09:15:00,"[100, 200)",16.0
2023-06-04 09:15:00,"[200, 300)",0.0
2023-06-04 09:15:00,"[500, 1000)",96.0
2023-06-04 09:15:00,"[1000, 5000)",104.0
2023-06-04 09:15:00,"[10000, 16500)",191.0
2023-06-04 09:20:00,"[-2000, -100)",2.0
2023-06-04 09:20:00,"[50, 100)",46.0
2023-06-04 09:20:00,"[100, 200)",20.0
2023-06-04 09:20:00,"[200, 300)",0.0
2023-06-04 09:20:00,"[500, 1000)",96.0
2023-06-04 09:20:00,"[1000, 5000)",104.0
2023-06-04 09:20:00,"[10000, 16500)",191.0
2023-06-04 09:25:00,"[100, 200)",36.0
2023-06-04 09:25:00,"[200, 300)",0.0
2023-06-04 09:25:00,"[500, 1000)",96.0
2023-06-04 09:25:00,"[1000, 5000)",104.0
2023-06-04 09:25:00,"[10000, 16500)",224.0
2023-06-04 09:30:00,"[50, 100)",20.0
2023-06-04 09:30:00,"[100, 200)",16.0
2023-06-04 09:30:00,"[200, 300)",0.0
2023-06-04 09:30:00,"[500, 1000)",96.0
2023-06-04 09:30:00,"[1000, 5000)",104.0
2023-06-04 09:30:00,"[10000, 16500)",223.0
2023-06-04 09:35:00,"[-2000, -100)",2.0
2023-06-04 09:35:00,"[50, 100)",50.0
2023-06-04 09:35:00,"[100, 200)",10.0
2023-06-04 09:35:00,"[200, 300)",0.0
2023-06-04 09:35:00,"[500, 1000)",96.0
2023-06-04 09:35:00,"[1000, 5000)",104.0
2023-06-04 09:35:00,"[10000, 16500)",197.0
2023-06-04 09:40:00,"[-2000, -100)",2.0
2023-06-04 09:40:00,"[50, 100)",50.0
2023-06-04 09:40:00,"[100, 200)",10.0
2023-06-04 09:40:00,"[200, 300)",0.0
2023-06-04 09:40:00,"[500, 1000)",96.0
2023-06-04 09:40:00,"[1000, 5000)",104.0
2023-06-04 09:40:00,"[10000, 16500)",197.0
2023-06-04 09:45:00,"[-2000, -100)",1.0
2023-06-04 09:45:00,"[50, 100)",30.0
2023-06-04 09:45:00,"[100, 200)",30.0
2023-06-04 09:45:00,"[200, 300)",0.0
2023-06-04 09:45:00,"[500, 1000)",96.0
2023-06-04 09:45:00,"[1000, 5000)",104.0
2023-06-04 09:45:00,"[10000, 16500)",197.0
2023-06-04 09:50:00,"[-2000, -100)",2.0
2023-06-04 09:50:00,"[100, 200)",60.0
2023-06-04 09:50:00,"[200, 300)",0.0
2023-06-04 09:50:00,"[500, 1000)",96.0
2023-06-04 09:50:00,"[1000, 5000)",104.0
2023-06-04 09:50:00,"[10000, 16500)",197.0
2023-06-04 09:55:00,"[-2000, -100)",2.0
2023-06-04 09:55:00,"[50, 100)",30.0
2023-06-04 09:55:00,"[100, 200)",30.0
2023-06-04 09:55:00,"[200, 300)",0.0
2023-06-04 09:55:00,"[500, 1000)",96.0
2023-06-04 09:55:00,"[1000, 5000)",104.0
2023-06-04 09:55:00,"[10000, 16500)",197.0
2023-06-04 10:00:00,"[-2000, -100)",2.0
2023-06-04 10:00:00,"[50, 100)",30.0
2023-06-04 10:00:00,"[100, 200)",30.0
2023-06-04 10:00:00,"[200, 300)",0.0
2023-06-04 10:00:00,"[500, 1000)",96.0
2023-06-04 10:00:00,"[1000, 5000)",104.0
2023-06-04 10:00:00,"[10000, 16500)",197.0
2023-06-04 10:05:00,"[-2000, -100)",2.0
2023-06-04 10:05:00,"[100, 200)",30.0
2023-06-04 10:05:00,"[200, 300)",0.0
2023-06-04 10:05:00,"[500, 1000)",96.0
2023-06-04 10:05:00,"[1000, 5000)",104.0
2023-06-04 10:05:00,"[10000, 16500)",227.0
2023-06-04 10:10:00,"[-2000, -100)",3.0
2023-06-04 10:10:00,"[100, 200)",30.0
2023-06-04 10:10:00,"[200, 300)",0.0
2023-06-04 10:10:00,"[500, 1000)",96.0
2023-06-04 10:10:00,"[1000, 5000)",104.0
2023-06-04 10:10:00,"[10000, 16500)",227.0
2023-06-04 10:15:00,"[-2000, -100)",3.0
2023-06-04 10:15:00,"[100, 200)",30.0
2023-06-04 10:15:00,"[200, 300)",0.0
2023-06-04 10:15:00,"[500, 1000)",96.0
2023-06-04 10:15:00,"[1000, 5000)",104.0
2023-06-04 10:15:00,"[10000, 16500)",227.0
2023-06-04 10:20:00,"[-2000, -100)",3.0
2023-06-04 10:20:00,"[100, 200)",30.0
2023-06-04 10:20:00,"[200, 300)",0.0
2023-06-04 10:20:00,"[500, 1000)",96.0
2023-06-04 10:20:00,"[1000, 5000)",104.0
2023-06-04 10:20:00,"[10000, 16500)",227.0
2023-06-04 10:25:00,"[-2000, -100)",3.0
2023-06-04 10:25:00,"[50, 100)",30.0
2023-06-04 10:25:00,"[100, 200)",30.0
2023-06-04 10:25:00,"[200, 300)",0.0
2023-06-04 10:25:00,"[500, 1000)",96.0
2023-06-04 10:25:00,"[1000, 5000)",104.0
2023-06-04 10:25:00,"[10000, 16500)",197.0
2023-06-04 10:30:00,"[-2000, -100)",3.0
2023-06-04 10:30:00,"[50, 100)",30.0
2023-06-04 10:30:00,"[100, 200)",30.0
2023-06-04 10:30:00,"[200, 300)",0.0
2023-06-04 10:30:00,"[500, 1000)",96.0
2023-06-04 10:30:00,"[1000, 5000)",104.0
2023-06-04 10:30:00,"[10000, 16500)",197.0
2023-06-04 10:35:00,"[-2000, -100)",3.0
2023-06-04 10:35:00,"[100, 200)",60.0
2023-06-04 10:35:00,"[200, 300)",0.0
2023-06-04 10:35:00,"[500, 1000)",96.0
2023-06-04 10:35:00,"[1000, 5000)",104.0
2023-06-04 10:35:00,"[10000, 16500)",197.0
2023-06-04 10:40:00,"[-2000, -100)",4.0
2023-06-04 10:40:00,"[100, 200)",30.0
2023-06-04 10:40:00,"[200, 300)",0.0
2023-06-04 10:40:00,"[500, 1000)",96.0
2023-06-04 10:40:00,"[1000, 5000)",104.0
2023-06-04 10:40:00,"[10000, 16500)",227.0
2023-06-04 10:45:00,"[100, 200)",30.0
2023-06-04 10:45:00,"[200, 300)",0.0
2023-06-04 10:45:00,"[500, 1000)",96.0
2023-06-04 10:45:00,"[1000, 5000)",104.0
2023-06-04 10:45:00,"[10000, 16500)",231.0
2023-06-04 10:50:00,"[-2000, -100)",4.0
2023-06-04 10:50:00,"[100, 200)",30.0
2023-06-04 10:50:00,"[200, 300)",0.0
2023-06-04 10:50:00,"[500, 1000)",96.0
2023-06-04 10:50:00,"[1000, 5000)",104.0
2023-06-04 10:50:00,"[10000, 16500)",227.0
2023-06-04 10:55:00,"[-2000, -100)",4.0
2023-06-04 10:55:00,"[50, 100)",30.0
2023-06-04 10:55:00,"[100, 200)",30.0
2023-06-04 10:55:00,"[200, 300)",0.0
2023-06-04 10:55:00,"[500, 1000)",96.0
2023-06-04 10:55:00,"[1000, 5000)",104.0
2023-06-04 10:55:00,"[10000, 16500)",197.0
2023-06-04 11:00:00,"[-2000, -100)",5.0
2023-06-04 11:00:00,"[100, 200)",30.0
2023-06-04 11:00:00,"[200, 300)",0.0
2023-06-04 11:00:00,"[500, 1000)",96.0
2023-06-04 11:00:00,"[1000, 5000)",104.0
2023-06-04 11:00:00,"[10000, 16500)",227.0
2023-06-04 11:05:00,"[100, 200)",30.0
2023-06-04 11:05:00,"[200, 300)",0.0
2023-06-04 11:05:00,"[500, 1000)",96.0
2023-06-04 11:05:00,"[1000, 5000)",105.0
2023-06-04 11:05:00,"[10000, 16500)",232.0
2023-06-04 11:10:00,"[-2000, -100)",5.0
2023-06-04 11:10:00,"[100, 200)",30.0
2023-06-04 11:10:00,"[200, 300)",0.0
2023-06-04 11:10:00,"[500, 1000)",96.0
2023-06-04 11:10:00,"[1000, 5000)",105.0
2023-06-04 11:10:00,"[10000, 16500)",227.0
2023-06-04 11:15:00,"[-2000, -100)",5.0
2023-06-04 11:15:00,"[100, 200)",30.0
2023-06-04 11:15:00,"[200, 300)",0.0
2023-06-04 11:15:00,"[500, 1000)",96.0
2023-06-04 11:15:00,"[1000, 5000)",105.0
2023-06-04 11:15:00,"[10000, 16500)",227.0
2023-06-04 11:20:00,"[-2000, -100)",5.0
2023-06-04 11:20:00,"[100, 200)",30.0
2023-06-04 11:20:00,"[200, 300)",0.0
2023-06-04 11:20:00,"[500, 1000)",96.0
2023-06-04 11:20:00,"[1000, 5000)",105.0
2023-06-04 11:20:00,"[10000, 16500)",227.0
2023-06-04 11:25:00,"[-2000, -100)",5.0
2023-06-04 11:25:00,"[100, 200)",30.0
2023-06-04 11:25:00,"[200, 300)",0.0
2023-06-04 11:25:00,"[500, 1000)",96.0
2023-06-04 11:25:00,"[1000, 5000)",105.0
2023-06-04 11:25:00,"[10000, 16500)",227.0
2023-06-04 11:30:00,"[-2000, -100)",3.0
2023-06-04 11:30:00,"[-100, 0)",2.0
2023-06-04 11:30:00,"[0, 50)",6.0
2023-06-04 11:30:00,"[50, 100)",3.0
2023-06-04 11:30:00,"[100, 200)",22.0
2023-06-04 11:30:00,"[200, 300)",0.0
2023-06-04 11:30:00,"[500, 1000)",96.0
2023-06-04 11:30:00,"[1000, 5000)",105.0
2023-06-04 11:30:00,"[10000, 16500)",227.0
2023-06-04 11:35:00,"[-2000, -100)",10.0
2023-06-04 11:35:00,"[0, 50)",4.0
2023-06-04 11:35:00,"[50, 100)",9.0
2023-06-04 11:35:00,"[100, 200)",13.0
2023-06-04 11:35:00,"[200, 300)",0.0
2023-06-04 11:35:00,"[500, 1000)",96.0
2023-06-04 11:35:00,"[1000, 5000)",105.0
2023-06-04 11:35:00,"[10000, 16500)",227.0
2023-06-04 11:40:00,"[-2000, -100)",10.0
2023-06-04 11:40:00,"[0, 50)",7.0
2023-06-04 11:40:00,"[50, 100)",9.0
2023-06-04 11:40:00,"[100, 200)",13.0
2023-06-04 11:40:00,"[200, 300)",0.0
2023-06-04 11:40:00,"[500, 1000)",96.0
2023-06-04 11:40:00,"[1000, 5000)",105.0
2023-06-04 11:40:00,"[10000, 16500)",227.0
2023-06-04 11:45:00,"[-2000, -100)",9.0
2023-06-04 11:45:00,"[0, 50)",2.0
2023-06-04 11:45:00,"[50, 100)",36.0
2023-06-04 11:45:00,"[100, 200)",23.0
2023-06-04 11:45:00,"[200, 300)",0.0
2023-06-04 11:45:00,"[500, 1000)",96.0
2023-06-04 11:45:00,"[1000, 5000)",105.0
2023-06-04 11:45:00,"[10000, 16500)",197.0
2023-06-04 11:50:00,"[-2000, -100)",18.0
2023-06-04 11:50:00,"[50, 100)",36.0
2023-06-04 11:50:00,"[100, 200)",17.0
2023-06-04 11:50:00,"[200, 300)",0.0
2023-06-04 11:50:00,"[500, 1000)",96.0
2023-06-04 11:50:00,"[1000, 5000)",105.0
2023-06-04 11:50:00,"[10000, 16500)",197.0
2023-06-04 11:55:00,"[-2000, -100)",6.0
2023-06-04 11:55:00,"[0, 50)",10.0
2023-06-04 11:55:00,"[50, 100)",8.0
2023-06-04 11:55:00,"[100, 200)",17.0
2023-06-04 11:55:00,"[200, 300)",0.0
2023-06-04 11:55:00,"[500, 1000)",96.0
2023-06-04 11:55:00,"[1000, 5000)",105.0
2023-06-04 11:55:00,"[10000, 16500)",227.0
2023-06-04 12:00:00,"[-2000, -100)",17.0
2023-06-04 12:00:00,"[0, 50)",1.0
2023-06-04 12:00:00,"[50, 100)",3.0
2023-06-04 12:00:00,"[100, 200)",21.0
2023-06-04 12:00:00,"[200, 300)",0.0
2023-06-04 12:00:00,"[500, 1000)",96.0
2023-06-04 12:00:00,"[1000, 5000)",105.0
2023-06-04 12:00:00,"[10000, 16500)",227.0
2023-06-04 12:05:00,"[-2000, -100)",13.0
2023-06-04 12:05:00,"[50, 100)",31.0
2023-06-04 12:05:00,"[100, 200)",28.0
2023-06-04 12:05:00,"[200, 300)",0.0
2023-06-04 12:05:00,"[500, 1000)",96.0
2023-06-04 12:05:00,"[1000, 5000)",105.0
2023-06-04 12:05:00,"[10000, 16500)",197.0
2023-06-04 12:10:00,"[-2000, -100)",7.0
2023-06-04 12:10:00,"[50, 100)",30.0
2023-06-04 12:10:00,"[100, 200)",35.0
2023-06-04 12:10:00,"[200, 300)",0.0
2023-06-04 12:10:00,"[500, 1000)",96.0
2023-06-04 12:10:00,"[1000, 5000)",105.0
2023-06-04 12:10:00,"[10000, 16500)",197.0
2023-06-04 12:15:00,"[-2000, -100)",7.0
2023-06-04 12:15:00,"[0, 50)",12.0
2023-06-04 12:15:00,"[100, 200)",25.0
2023-06-04 12:15:00,"[200, 300)",0.0
2023-06-04 12:15:00,"[500, 1000)",90.0
2023-06-04 12:15:00,"[1000, 5000)",105.0
2023-06-04 12:15:00,"[10000, 16500)",231.0
2023-06-04 12:20:00,"[0, 50)",15.0
2023-06-04 12:20:00,"[50, 100)",30.0
2023-06-04 12:20:00,"[100, 200)",35.0
2023-06-04 12:20:00,"[200, 300)",0.0
2023-06-04 12:20:00,"[500, 1000)",90.0
2023-06-04 12:20:00,"[1000, 5000)",105.0
2023-06-04 12:20:00,"[10000, 16500)",195.0
2023-06-04 12:25:00,"[0, 50)",14.0
2023-06-04 12:25:00,"[50, 100)",30.0
2023-06-04 12:25:00,"[100, 200)",40.0
2023-06-04 12:25:00,"[200, 300)",0.0
2023-06-04 12:25:00,"[500, 1000)",90.0
2023-06-04 12:25:00,"[1000, 5000)",105.0
2023-06-04 12:25:00,"[10000, 16500)",191.0
2023-06-04 12:30:00,"[0, 50)",15.0
2023-06-04 12:30:00,"[50, 100)",30.0
2023-06-04 12:30:00,"[100, 200)",35.0
2023-06-04 12:30:00,"[200, 300)",0.0
2023-06-04 12:30:00,"[500, 1000)",90.0
2023-06-04 12:30:00,"[1000, 5000)",105.0
2023-06-04 12:30:00,"[10000, 16500)",195.0
2023-06-04 12:35:00,"[-2000, -100)",7.0
2023-06-04 12:35:00,"[0, 50)",7.0
2023-06-04 12:35:00,"[50, 100)",30.0
2023-06-04 12:35:00,"[100, 200)",35.0
2023-06-04 12:35:00,"[200, 300)",0.0
2023-06-04 12:35:00,"[500, 1000)",90.0
2023-06-04 12:35:00,"[1000, 5000)",105.0
2023-06-04 12:35:00,"[10000, 16500)",196.0
2023-06-04 12:40:00,"[-2000, -100)",7.0
2023-06-04 12:40:00,"[0, 50)",12.0
2023-06-04 12:40:00,"[50, 100)",30.0
2023-06-04 12:40:00,"[100, 200)",35.0
2023-06-04 12:40:00,"[200, 300)",0.0
2023-06-04 12:40:00,"[500, 1000)",90.0
2023-06-04 12:40:00,"[1000, 5000)",105.0
2023-06-04 12:40:00,"[10000, 16500)",191.0
2023-06-04 12:45:00,"[-2000, -100)",7.0
2023-06-04 12:45:00,"[0, 50)",12.0
2023-06-04 12:45:00,"[100, 200)",35.0
2023-06-04 12:45:00,"[200, 300)",0.0
2023-06-04 12:45:00,"[500, 1000)",90.0
2023-06-04 12:45:00,"[1000, 5000)",105.0
2023-06-04 12:45:00,"[10000, 16500)",221.0
2023-06-04 12:50:00,"[-2000, -100)",7.0
2023-06-04 12:50:00,"[0, 50)",6.0
2023-06-04 12:50:00,"[50, 100)",30.0
2023-06-04 12:50:00,"[100, 200)",35.0
2023-06-04 12:50:00,"[200, 300)",0.0
2023-06-04 12:50:00,"[500, 1000)",90.0
2023-06-04 12:50:00,"[1000, 5000)",105.0
2023-06-04 12:50:00,"[10000, 16500)",197.0
2023-06-04 12:55:00,"[-2000, -100)",7.0
2023-06-04 12:55:00,"[0, 50)",6.0
2023-06-04 12:55:00,"[50, 100)",6.0
2023-06-04 12:55:00,"[100, 200)",29.0
2023-06-04 12:55:00,"[200, 300)",0.0
2023-06-04 12:55:00,"[500, 1000)",90.0
2023-06-04 12:55:00,"[1000, 5000)",105.0
2023-06-04 12:55:00,"[10000, 16500)",227.0
2023-06-04 13:00:00,"[-2000, -100)",7.0
2023-06-04 13:00:00,"[100, 200)",35.0
2023-06-04 13:00:00,"[200, 300)",0.0
2023-06-04 13:00:00,"[500, 1000)",96.0
2023-06-04 13:00:00,"[1000, 5000)",105.0
2023-06-04 13:00:00,"[10000, 16500)",227.0
2023-06-04 13:05:00,"[-2000, -100)",6.0
2023-06-04 13:05:00,"[0, 50)",1.0
2023-06-04 13:05:00,"[50, 100)",30.0
2023-06-04 13:05:00,"[100, 200)",35.0
2023-06-04 13:05:00,"[200, 300)",0.0
2023-06-04 13:05:00,"[500, 1000)",95.0
2023-06-04 13:05:00,"[1000, 5000)",105.0
2023-06-04 13:05:00,"[10000, 16500)",197.0
2023-06-04 13:10:00,"[0, 50)",6.0
2023-06-04 13:10:00,"[50, 100)",30.0
2023-06-04 13:10:00,"[100, 200)",35.0
2023-06-04 13:10:00,"[200, 300)",0.0
2023-06-04 13:10:00,"[500, 1000)",96.0
2023-06-04 13:10:00,"[1000, 5000)",105.0
2023-06-04 13:10:00,"[10000, 16500)",197.0
2023-06-04 13:15:00,"[0, 50)",6.0
2023-06-04 13:15:00,"[50, 100)",30.0
2023-06-04 13:15:00,"[100, 200)",35.0
2023-06-04 13:15:00,"[200, 300)",0.0
2023-06-04 13:15:00,"[500, 1000)",96.0
2023-06-04 13:15:00,"[1000, 5000)",105.0
2023-06-04 13:15:00,"[10000, 16500)",197.0
2023-06-04 13:20:00,"[-2000, -100)",6.0
2023-06-04 13:20:00,"[100, 200)",35.0
2023-06-04 13:20:00,"[200, 300)",0.0
2023-06-04 13:20:00,"[500, 1000)",96.0
2023-06-04 13:20:00,"[1000, 5000)",105.0
2023-06-04 13:20:00,"[10000, 16500)",227.0
2023-06-04 13:25:00,"[0, 50)",6.0
2023-06-04 13:25:00,"[50, 100)",30.0
2023-06-04 13:25:00,"[100, 200)",15.0
2023-06-04 13:25:00,"[200, 300)",20.0
2023-06-04 13:25:00,"[500, 1000)",96.0
2023-06-04 13:25:00,"[1000, 5000)",105.0
2023-06-04 13:25:00,"[10000, 16500)",197.0
2023-06-04 13:30:00,"[0, 50)",6.0
2023-06-04 13:30:00,"[100, 200)",15.0
2023-06-04 13:30:00,"[200, 300)",20.0
2023-06-04 13:30:00,"[500, 1000)",96.0
2023-06-04 13:30:00,"[1000, 5000)",105.0
2023-06-04 13:30:00,"[10000, 16500)",227.0
2023-06-04 13:35:00,"[0, 50)",6.0
2023-06-04 13:35:00,"[50, 100)",30.0
2023-06-04 13:35:00,"[100, 200)",35.0
2023-06-04 13:35:00,"[200, 300)",0.0
2023-06-04 13:35:00,"[500, 1000)",96.0
2023-06-04 13:35:00,"[1000, 5000)",105.0
2023-06-04 13:35:00,"[10000, 16500)",197.0
2023-06-04 13:40:00,"[50, 100)",30.0
2023-06-04 13:40:00,"[100, 200)",40.0
2023-06-04 13:40:00,"[200, 300)",0.0
2023-06-04 13:40:00,"[500, 1000)",96.0
2023-06-04 13:40:00,"[1000, 5000)",105.0
2023-06-04 13:40:00,"[10000, 16500)",197.0
2023-06-04 13:45:00,"[0, 50)",5.0
2023-06-04 13:45:00,"[50, 100)",30.0
2023-06-04 13:45:00,"[100, 200)",35.0
2023-06-04 13:45:00,"[200, 300)",0.0
2023-06-04 13:45:00,"[500, 1000)",96.0
2023-06-04 13:45:00,"[1000, 5000)",105.0
2023-06-04 13:45:00,"[10000, 16500)",197.0
2023-06-04 13:50:00,"[-2000, -100)",2.0
2023-06-04 13:50:00,"[0, 50)",3.0
2023-06-04 13:50:00,"[100, 200)",35.0
2023-06-04 13:50:00,"[200, 300)",0.0
2023-06-04 13:50:00,"[500, 1000)",96.0
2023-06-04 13:50:00,"[1000, 5000)",105.0
2023-06-04 13:50:00,"[10000, 16500)",227.0
2023-06-04 13:55:00,"[-2000, -100)",5.0
2023-06-04 13:55:00,"[100, 200)",35.0
